STATION,STATION_NAME,DATE,MNTM
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830101,-25
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830201,-12
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830301,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830401,82
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830501,122
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830601,193
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830701,230
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830801,211
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19830901,186
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19831001,107
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19831101,64
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19831201,-15
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840101,-45
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840201,18
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840301,-11
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840401,72
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840501,134
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840601,197
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840701,215
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840801,216
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19840901,157
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19841001,120
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19841101,56
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19841201,24
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850101,-63
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850201,-11
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850301,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850401,86
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850501,141
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850601,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850701,218
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850801,203
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19850901,172
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19851001,117
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19851101,62
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19851201,-22
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860101,-18
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860201,-36
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860301,37
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860401,84
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860501,141
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860601,172
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860701,201
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860801,195
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19860901,158
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19861001,105
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19861101,41
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19861201,2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870101,-34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870201,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870301,27
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870401,74
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870501,142
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870601,190
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870701,217
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870801,201
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19870901,166
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19871001,103
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19871101,53
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19871201,5
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880101,-40
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880201,-15
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880301,27
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880401,70
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880501,138
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880601,189
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880701,227
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880801,230
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19880901,164
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19881001,87
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19881101,67
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19881201,-15
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890101,-5
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890201,-26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890301,17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890401,71
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890501,148
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890601,187
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890701,212
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890801,208
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19890901,173
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19891001,119
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19891101,43
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19891201,-78
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900101,12
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900201,-5
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900301,34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900401,79
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900501,120
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900601,186
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900701,217
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900801,216
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19900901,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19901001,133
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19901101,71
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19901201,26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910101,-28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910301,39
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910401,97
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910501,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910601,193
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910701,223
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910801,217
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19910901,160
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19911001,124
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19911101,57
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19911201,2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920101,-23
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920201,-16
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920301,3
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920401,67
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920501,129
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920601,185
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920701,199
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920801,201
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19920901,161
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19921001,96
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19921101,42
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19921201,-5
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930101,-24
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930201,-53
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930301,4
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930401,77
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930501,147
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930601,191
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930701,224
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930801,223
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19930901,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19931001,97
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19931101,59
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19931201,-7
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940101,-72
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940201,-46
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940301,20
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940401,97
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940501,130
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940601,205
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940701,240
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940801,205
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19940901,160
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19941001,115
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19941101,76
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19941201,19
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950101,2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950201,-34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950301,29
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950401,72
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950501,131
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950601,192
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950701,234
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950801,212
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19950901,162
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19951001,135
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19951101,34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19951201,-30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960101,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960201,-26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960301,9
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960401,81
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960501,135
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960601,192
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960701,210
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960801,208
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19960901,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19961001,108
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19961101,30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19961201,26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970101,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970201,7
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970301,14
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970401,73
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970501,123
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970601,192
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970701,224
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970801,209
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19970901,168
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19971001,105
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19971101,39
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19971201,2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980101,-1
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980201,13
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980301,41
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980401,92
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980501,155
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980601,176
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980701,222
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19980801,218
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19981001,112
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19981101,55
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19981201,30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990101,-21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990201,-7
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990301,26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990401,90
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990501,149
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990601,208
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990701,237
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990801,214
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19990901,193
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19991001,104
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19991101,79
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19991201,13
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000101,-45
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000201,-6
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000301,50
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000401,74
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000501,137
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000601,189
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000701,201
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000801,201
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000901,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20001001,110
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20001101,49
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20001201,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010101,-32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010201,-17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010301,5
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010401,85
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010501,153
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010601,207
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010701,204
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010801,228
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010901,181
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20011001,126
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20011101,78
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20011201,31
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020101,8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020201,5
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020301,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020401,93
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020501,130
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020601,181
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020701,223
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020801,229
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020901,191
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20021001,98
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20021101,43
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20021201,-14
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030101,-68
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030201,-50
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030301,15
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030401,59
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030501,124
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030601,178
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030701,227
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030801,225
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030901,179
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20031001,100
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20031101,64
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20031201,4
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040101,-85
